"Waste treatment: Germany, years, type of plant,
 types of waste",,,
Survey of waste treatment,,,
EAV-101201-U,Ceramic goods: Waste prep.mixture bef.thermal pro.,17,10.6
EAV-101203-U,Ceramic goods: Particulates and dust,17,3.6
EAV-101206-U,Ceramic goods: Discarded moulds,9,2.7
EAV-101208-U,"Waste ceramics, bricks, tiles, constr. Products",25,5.1
EAV-101209-G,Ceramic goods: Solid wastes from gas treatment,7,1.3
EAV-101210-U,Solid wastes from gas treatment (except 101209),14,2.6
EAV-101213-U,Ceramic goods: Sludge from on-site effl. treatment,8,10.7
EAV-101299-U,"Ceramic goods, bricks, tiles: Wastes n.o.s.",4,1.2
EAV-101304-U,Wastes from calcination and hydration of lime,11,56.4
EAV-101306-U,"Cement etc: Particulates, dust (ex. 101312,101313)",14,10.6
EAV-101311-U,"Wastes fr.cement-based comp.mat.(ex.101309,101310)",14,8.6
EAV-101312-G,Cement etc: Solid wastes from gas treatment,3,0.1
EAV-101314-U,Waste concrete and concrete sludge,22,10.7
EAV-101399-U,"Cement, lime and plaster: Wastes n.o.s.",3,0.1
EAV-101401-G,Crematoria: Waste from gas cleaning cont. mercury,4,0.2
EAV-11,Wastes from chemical surface treatment etc.,46,256.8
EAV-110108-G,Surface treatment: Phosphatising sludges,6,0.5
EAV-110109-G,"Surface treatment: Sludges, filter cakes",25,17.6
EAV-110110-U,Sludges and filter cakes (except 110109),31,29.1
EAV-110198-G,Surface treatment: Other wastes cont. haza. subst.,3,0.4
EAV-110202-G,Sludges from zinchydrometallurgy,4,177.2
EAV-110301-G,"Sludges,solids fr.temp.proc.: Wastes cont. cyanide",3,0.4
EAV-110302-G,"Sludges,solids from tempering proc.: Other wastes",3,1.5
EAV-12,Wastes from surface treatment of metals a.plastics,167,74.4
EAV-120102-U,Ferrous metal dust and particles,29,4.9
EAV-120104-U,Non-ferrous metal dust and particles,5,0.7
EAV-120113-U,Welding wastes,14,1.9
EAV-120114-G,Machining sludges containing hazardous substances,3,0.3
EAV-120115-U,Machining sludges (except 120114),10,0.4
EAV-120116-G,Waste blasting material cont. hazardous substances,46,18.9
EAV-120117-U,Waste blasting material (except 120116),152,44.1
EAV-120120-G,Spent grinding bodies and grinding materials,6,1.6
EAV-120121-U,"Spent grinding bodies, grind. materials(ex.120120)",18,0.7
EAV-120199-U,"Surface treatment of metals,plastics:Wastes n.o.s.",8,0.8
EAV-13,"Oil wastes,wastes of liquid fuels (ex.edible oils)",8,1.3
EAV-130501-G,Solids from grit chambers and oil/water separators,5,0.7
EAV-130503-G,Interceptor sludges,3,0.1
EAV-15,"Waste packaging, absorbents, wiping cloths etc.",22,1.4
EAV-150107-U,Glass packaging,5,0.1
EAV-150109-U,Textile packaging,-,-
EAV-150110-G,Packaging cont.residues of or contam.by haza.subs.,-,-
EAV-150111-G,Metallic packaging cont. haza. solid porous matrix,-,-
EAV-150202-G,"Absorbents, filter materials, wiping cloths etc.",6,0.7
EAV-150203-U,"Absorbents,filter materials,wip.cloths (ex.150202)",12,0.4
EAV-16,Wastes not otherwise specified in the list,127,212.8
EAV-160120-U,End-of-life vehicles: Glass,3,0
EAV-160212-G,Discarded equipment containing free asbestos,5,0.1
EAV-16021500-G,Hazardous components removed from discarded equip.,5,0.3
EAV-160303-G,Off-specif. batches: Inorganic wastes,8,1.3
EAV-160304-U,Inorganic wastes (except 160303),15,2.8
EAV-160507-G,Discarded inorganic chemicals cons. of haza. subs.,3,0.8
EAV-160508-G,Discarded organic chemicals cons. of haza. subs.,-,-
EAV-160509-U,"Discarded chemicals (except 160506,160507,160508)",4,0.4
EAV-160802-G,Spent catalysts cont. hazardous transition metals,4,0.6
EAV-160803-U,Spent catalysts cont. transition metals,7,0.3
EAV-160804-U,Spent fluid catalytic cracking cataly. (ex.160807),4,0.4
EAV-160807-G,Spent catalysts contaminated with haza. substances,6,1.3
EAV-161101-G,"Carbon-based linings,refractories fr.metall. proc.",3,0.2
EAV-161102-U,"Carbon-based linings,refr.fr.met.proc. (ex.161101)",9,0.3
EAV-161103-G,"Other linings,refractories from metall. processes",14,3.9
EAV-161104-U,"Other linings,refrac. fr. metall.proc. (ex.161103)",77,174.1
EAV-161105-G,"Linings, refractories from non-metall. processes",24,7.9
EAV-161106-U,"Linings,refrac. fr.non-metall.processes(ex.161105)",55,18.1
EAV-17,Construction and demolition wastes,801,22965.4
EAV-170101-U,Concrete,191,224.9
EAV-170102-U,Bricks,93,42.8
EAV-170103-U,Tiles and ceramics,82,46.1
EAV-170106-G,"Mixtures of,or separate fractions of concrete etc.",98,347.6
EAV-170107-U,"Mixtures of concrete,bricks,tiles etc. (ex.170106)",357,2856.4
EAV-170201-U,Wood,-,-
EAV-170202-U,Glass,102,18.4
EAV-170203-U,Plastic,3,1.8
EAV-170204-G,"Glass, plastic, wood cont. hazardous substances",5,0.1
EAV-170301-G,Bituminous mixtures containing coal tar,102,1063.4
EAV-170302-U,Bituminous mixtures (except 170301),136,457.3
EAV-170303-G,Coal tar and tarred products,4,0.3
EAV-170409-G,Metal waste contaminated with hazardous substances,7,0.7
EAV-170503-G,Soil and stones containing hazardous substances,125,1379.2
EAV-170504-U,Soil and stones (except 170503),709,14903.9
EAV-170505-G,Dredging spoil containing hazardous substances,8,4.3
EAV-170506-U,Dredging spoil (except 170505),32,103.4
EAV-170507-G,Track ballast containing hazardous substances,13,169.4
EAV-170508-U,Track ballast (except 170507),32,42.4
EAV-170601-G,Insulation materials containing asbestos,37,12.7
EAV-170603-G,Other insulation materials,155,190.9
EAV-170604-U,"Insulation materials (except 170601, 170603)",82,11.6
EAV-170605-G,Construction materials containing asbestos,185,557.1
EAV-170801-G,Gypsum-based construction materials contaminated,8,0.7
EAV-170802-U,Gypsum-based construction materials (ex. 170801),128,265.8
EAV-170901-G,Construction and demolition wastes cont. mercury,-,-
EAV-170902-G,Construction and demolition wastes containing PCB,-,-
EAV-170903-G,Other construction and demolition wastes,38,44.3
EAV-170904-U,"Mixed construction,demolition wastes(ex.170901-03)",88,217.9
EAV-18,Wastes from human or animal health care,3,0.5
EAV-180104-U,"Dressings,plaster casts,linen,disp.cloth.,diapers",3,0.5
EAV-19,Wastes from waste management facilities etc.,213,6354.1
EAV-190105-G,"Incineration,pyrolysis: Filter cake fr.gas treat.",10,28.2
EAV-190107-G,"Incineration,pyrolysis: Solid wastes fr.gas treat.",11,34.3
EAV-190110-G,"Incineration,pyrolysis: Spent activated carbon",-,-
EAV-190111-G,"Incineration,pyrolysis: Bottom ash and slag",27,284.5
EAV-190112-U,Bottom ash and slag (except 190111),65,1503.5
EAV-190113-G,"Incineration,pyrolysis: Fly ash cont. haza. subst.",8,78.9
EAV-190115-G,"Incineration,pyrolysis: Boiler dust cont.haza.sub.",7,22.2
EAV-190117-G,Pyrolysis wastes containing hazardous substances,3,0.1
EAV-190118-U,Pyrolysis wastes (except 190117),-,-
EAV-190119-U,"Incineration,pyrolysis: Sands from fluidised beds",6,28.8
EAV-190203-U,Premixed wastes composed only of non-hazard.wastes,4,11
EAV-190204-G,Premixed wastes comp.of at least one hazard. waste,8,84.6
EAV-190205-G,Sludges from physico/chemical treatment,19,311.2
EAV-190206-U,Sludges from physico/chemical treatm. (ex. 190205),8,57.4
EAV-190211-G,Other wastes containing hazardous substances,6,14.1
EAV-190304-G,"Wastes marked as hazardous, partly stabilised",4,13.1
EAV-190305-U,Stabilised wastes (except 190304),4,44.1
EAV-190306-G,"Wastes marked as hazardous, solidified",4,82.4
EAV-190307-U,Solidified wastes (except 190306),15,120.9
EAV-190501-U,"Non-composted fraction of municipal,similar wastes",6,92.5
EAV-19059900-U,Wastes n.o.s. undifferentiated,9,249.9
EAV-190604-U,Digestate from anaerobic treatm.of municipal waste,4,79.2
EAV-190801-U,Screenings,4,0.4
EAV-190802-U,Waste from desanding,70,29
EAV-190812-U,Sludges fr.bio.treat.of ind.waste water(ex.190811),3,18.5
EAV-190813-G,Sludges from other treat.of industrial waste water,18,8.6
EAV-190814-U,Sludges fr.oth.treat.of ind.waste water(ex.190813),22,30.7
EAV-190899-U,Waste water treatment plants: Wastes n.o.s.,-,-
EAV-190901-U,Solid waste from primary filtration and screenings,20,3
EAV-190902-U,Sludges from water clarification,37,153.7
EAV-190903-U,Sludges from decarbonation,13,11.9
EAV-19120500-U,Mech.treatm.of waste: Glass undifferentiated,15,11.9
EAV-19120900-U,"Mech.treatm.of waste: Minerals (sand, stones)",92,1568.6
EAV-191211-G,Other wastes (including mixtures of materials),24,267.5
EAV-191212-U,Other wastes (incl. mixtures of mat.)(ex. 191211),48,305.7
EAV-191301-G,Solid wastes from soil remediation,14,167.2
EAV-191302-U,Solid wastes from soil remediation (except 191301),24,413.4
EAV-191303-G,Sludges from soil remediation,5,64.9
EAV-191306-U,Sludges from groundwater remediation (ex. 191305),4,0.5
EAV-20,"Municipal wastes (household waste, similar wastes)",97,514.2
EAV-200101-U,Paper and cardboard,-,-
EAV-200102-U,Glass,18,1.1
EAV-200202-U,Soil and stones,27,29.8
EAV-200203-U,Other non-biodegradable wastes,-,-
EAV-20030100-U,Mixed municipal waste undifferentiated,3,1.7
EAV-20030101-U,"Resid. household waste, similar commercial wastes",-,-
EAV-20030102-U,Commercial wastes similar to resid.household waste,-,-
EAV-20030104-U,Waste from the bio-bin,-,-
EAV-200302-U,Waste from markets,-,-
EAV-200303-U,Street-cleaning residues,39,28.1
EAV-200304-U,Septic tank sludge,-,-
EAV-200306-U,Waste from sewage cleaning,28,6.3
EAV-200307-U,Bulky waste,3,163.9
EAV-200399-U,Municipal wastes n.o.s.,3,282
EAV-99,Hazardous wastes,209,5853.4
EAV-990000-G,Hazardous wastes total,209,5853.4
Thermal waste treatment plants,,,
EAV-01,"Wastes resulting from expl., mining of minerals",7,0.1
EAV-010505-G,Oil-containing drilling muds and wastes,4,0.1
EAV-010506-G,"Drilling muds, wastes cont. hazardous substances",-,-
EAV-010507-U,"Barite-cont.drilling muds,wastes(ex.010505,010506)",-,-
EAV-010508-U,"Chloride-cont. drilling muds (ex.010505,010506)",-,-
EAV-010599-U,"Drillingmuds, other drilling wastes: Wastes n.o.s.",-,-
EAV-02,"Wastes from agriculture,horticulture,forestry etc.",77,42.3
EAV-020101-U,Agriculture etc: Sludges from washing and cleaning,4,0.1
EAV-020102-U,Agriculture etc: Animal-tissue waste,9,0
EAV-020103-U,Agriculture etc: Plant-tissue waste,24,2.1
EAV-020104-U,Agriculture etc: Waste plastics (except packaging),7,0.4
EAV-020106-U,"Animal faeces, urine and manure, effluent",21,1.1
EAV-020107-U,Wastes from forestry,4,0
EAV-020108-G,Agrochemical waste containing hazardous substances,13,1.6
EAV-020109-U,Agrochemical waste (except 020108),5,0.1
EAV-020110-U,Agriculture etc: Waste metal,-,-
EAV-020199-U,Agriculture etc: Wastes n.o.s.,6,0
EAV-020201-U,Meat etc: Sludges from washing and cleaning,-,-
EAV-020202-U,Meat etc: Animal-tissue waste,5,0.4
EAV-020203-U,Meat etc: Materials unsuitable for cons. or proc.,33,4
EAV-020204-U,Meat etc: Sludges from on-site effluent treatment,9,5.1
EAV-020299-U,"Preparation of meat, fish etc: Wastes n.o.s.",4,0
EAV-020301-U,"Fruit etc: Sludges from washing, cleaning etc.",-,-
EAV-020302-U,Fruit etc: Wastes from preserving agents,-,-
EAV-020303-U,Fruit etc: Wastes from solvent extraction,4,0.6
EAV-020304-U,Fruit etc: Materials unsuitable for cons. or proc.,50,19.7
EAV-020305-U,Fruit etc: Sludges from on-site effluent treatment,-,-
EAV-020399-U,"Preparation of fruit,vegetables etc: Wastes n.o.s.",-,-
EAV-020401-U,Sugar proc.: Soil from cleaning and washing beet,-,-
EAV-020402-U,Sugar proc.: Off-specification calcium carbonate,-,-
EAV-020403-U,Sugar proc.: Sludges from on-site effluent treatm.,-,-
EAV-020499-U,Sugar processing: Wastes n.o.s.,-,-
EAV-020501-U,"Dairy prod.: Materials unsuitable for cons., proc.",4,0.9
EAV-020502-U,Dairy prod.: Sludges from on-site effluent treatm.,-,-
EAV-020599-U,Dairy products industry: Wastes n.o.s.,-,-
EAV-020601-U,"Baking,confect.: Materials unsuit. for cons.,proc.",11,2.3
EAV-020602-U,"Baking,confect.: Wastes from preserving agents",-,-
EAV-020603-U,"Baking,confect.: Sludges from on-site effl.treatm.",-,-
EAV-020699-U,Baking and confectionery industry: Wastes n.o.s.,-,-
EAV-020701-U,Beverages: Wastes from washing of raw materials,-,-
EAV-020702-U,Beverages: Wastes from spirits distillation,-,-
EAV-020703-U,Beverages: Wastes from chemical treatment,-,-
EAV-020704-U,Beverages: Materials unsuitable for cons. or proc.,5,0.2
EAV-020705-U,Beverages: Sludges from on-site effluent treatment,-,-
EAV-020799-U,Production of beverages: Wastes n.o.s.,-,-
EAV-03,Wastes from wood processing etc.,42,152.4
EAV-030101-U,Wood processing etc: Waste bark and cork,-,-
EAV-030104-G,"Sawdust, shavings, cuttings, wood, particle board",-,-
EAV-030105-U,"Sawdust, shavings, cuttings, wood etc. (ex.030104)",10,0.4
EAV-030199-U,Wood processing etc: Wastes n.o.s.,-,-
EAV-030201-G,Non-halogenated organic wood preservatives,5,0
EAV-030202-G,Organochlorinated wood preservatives,-,-
EAV-030203-G,Organometallic wood preservatives,-,-
EAV-030204-G,Inorganic wood preservatives,-,-
EAV-030205-G,Other wood preservatives cont. hazardous subst.,-,-
EAV-030299-U,Wood preservatives n.o.s.,-,-
EAV-030301-U,"Pulp, paper cardboard prod.: Waste bark and wood",3,0.1
EAV-030302-U,Green liquor sludge (recovery of cooking liquor),-,-
EAV-030305-U,De-inking sludges from paper recycling,-,-
EAV-030307-U,Mech. separated rejects fr. pulping of waste paper,22,119.9
EAV-030308-U,Wastes from sorting of paper destined for recycl.,-,-
EAV-030309-U,Lime mud waste,-,-
EAV-030310-U,"Fibre rejects, fibre-, filler-, coating-sludges",5,20
EAV-030311-U,Sludges from on-site effluent treatment(ex.030310),11,9.2
EAV-030399-U,"Pulp, paper, cardboard production: Wastes n.o.s.",-,-
EAV-04,"Wastes from the leather, fur, textile industries",34,10.5
EAV-040101-U,Fleshings and lime split wastes,-,-
EAV-040102-U,Liming waste,-,-
EAV-040103-G,Degreasing wastes cont. solv. without liquid phase,-,-
EAV-040104-U,Tanning liquor containing chromium,-,-
EAV-040105-U,Tanning liquor free of chromium,-,-
EAV-040106-U,Sludges from on-site effl. treatm. cont. chromium,5,4
EAV-040107-U,Sludges fr. on-site effl. treatm. free of chromium,-,-
EAV-040108-U,Waste tanned leather containing chromium,5,1
EAV-040109-U,Wastes from dressing and finishing,-,-
EAV-040199-U,Leather and fur industry: Wastes n.o.s.,4,0.2
EAV-040209-U,Wastes from composite materials (elastomer etc.),8,1
EAV-040210-U,"Organic matter from natural products (grease, wax)",-,-
EAV-040214-G,Wastes from finishing containing organic solvents,-,-
EAV-040215-U,Wastes from finishing (except 040214),-,-
EAV-040216-G,Dyestuffs and pigments cont. hazardous substances,4,0.4
EAV-040217-U,Dyestuffs and pigments (except 040216),-,-
EAV-040219-G,Textile ind.: Sludges from on-site effl. treatm.,-,-
EAV-040220-U,Sludges from on-site effluent treatm. (ex. 040219),3,0.1
EAV-040221-U,Wastes from unprocessed textile fibres,4,1.5
EAV-040222-U,Wastes from processed textile fibres,18,2
EAV-040299-U,Textile industry: Wastes n.o.s.,-,-
EAV-05,"Wastes from petrol. refining, natural gas purific.",14,22.3
EAV-050102-G,Petroleum refining: Desalter sludges,-,-
EAV-050103-G,Petroleum refining: Tank bottom sludges,8,6.3
EAV-050104-G,Petroleum refining: Acid alkyl sludges,-,-
EAV-050105-G,Petroleum refining: Oil spills,-,-
EAV-050106-G,Petroleum ref.: Oily sludges from maint. operat.,9,7.3
EAV-050107-G,Petroleum refining: Acid tars,-,-
EAV-050108-G,Petroleum refining: Other tars,-,-
EAV-050109-G,Petroleum ref.: Sludges from on-site effl. treatm.,8,6.6
EAV-050110-U,Sludges from on-site effluent treatm. (ex. 050109),-,-
EAV-050111-G,Petrol.ref.:Wastes from clean. of fuels with bases,-,-
EAV-050112-G,Petroleum refining: Oil containing acids,-,-
EAV-050113-U,Petroleum refining: Boiler feedwater sludges,-,-
EAV-050114-U,Petroleum refining: Wastes from cooling columns,-,-
EAV-050115-G,Petroleum refining: Spent filter clays,-,-
EAV-050116-U,Petroleum refining: Sulphur-containing wastes,-,-
EAV-050117-U,Petroleum refining: Bitumen,4,0.1
EAV-050199-U,Petroleum refining: Wastes n.o.s.,-,-
EAV-050601-G,Pyrolytic treatment of coal: Acid tars,-,-
EAV-050603-G,Pyrolytic treatment of coal: Other tars,8,1.7
EAV-050604-U,Pyrolytic treatm. of coal: Waste from cooling col.,-,-
EAV-050699-U,Pyrolytic treatment of coal: Wastes n.o.s.,-,-
EAV-050701-G,Natural gas purif.: Wastes containing mercury,-,-
EAV-050702-U,Natural gas purif.: Wastes containing sulphur,-,-
EAV-050799-U,Natural gas purif.: Wastes n.o.s.,-,-
EAV-06,Wastes from inorganic chemical processes,27,20.9
EAV-060101-G,Sulphuric acid and sulphurous acid,7,0.2
EAV-060102-G,Hydrochloric acid,-,-
EAV-060103-G,Hydrofluoric acid,-,-
EAV-060104-G,Phosphoric and phosphorous acid,-,-
EAV-060105-G,Nitric acid and nitrous acid,-,-
EAV-060106-G,Other acids,10,0.9
EAV-060199-U,Acids: Wastes n.o.s.,-,-
EAV-060201-G,Calcium hydroxide,3,0.1
EAV-060203-G,Ammonium hydroxide,6,0.2
EAV-060204-G,Sodium and potassium hydroxide,6,0.1
EAV-060205-G,Other bases,10,1.5
EAV-060299-U,Bases: Wastes n.o.s.,-,-
EAV-060311-G,Solid salts and solutions containing cyanides,4,0.2
EAV-060313-G,Solid salts and solutions containing heavy metals,12,4
EAV-060314-U,"Solid salts and solutions (except 060311, 060313)",5,0.5
EAV-060315-G,Metallicoxides containing heavy metals,4,0.3
EAV-060316-U,Metallicoxides (except 060315),5,0
EAV-060399-U,"Salts a. solutions, metallic oxides: Wastes n.o.s.",4,0.1
EAV-060403-G,Wastes containing arsenic,5,0
EAV-060404-G,Wastes containing mercury,-,-
EAV-060405-G,Wastes containing other heavy metals,4,0.1
EAV-060499-U,Wastes not otherwise specified,-,-
EAV-060502-G,Sludges from on-site effluent treatment,7,0.5
EAV-060503-U,Sludges from on-site effluent treatment(ex.060502),5,0.2
EAV-060602-G,Wastes containing hazardous sulphides,4,0
EAV-060603-U,Wastes containing sulphides (except 060602),-,-
EAV-060699-U,Sulphur chemicals: Wastes n.o.s.,-,-
EAV-060701-G,Wastes containing asbestos from electrolysis,-,-
EAV-060702-G,Activated carbon from chlorine production,-,-
EAV-060703-G,Barium sulphate sludge containing mercury,-,-
EAV-060704-G,"Solutions and acids, for example contact acid",-,-
EAV-060799-U,Halogens: Wastes n.o.s.,3,0.2
EAV-060802-G,Waste containing hazardous chlorosilanes,5,10.4
EAV-060899-U,Silicon and silicon derivatives: Wastes n.o.s.,-,-
EAV-060902-U,Phosphorous slag,-,-
EAV-060903-G,Calcium-based reaction wastes,-,-
EAV-060904-U,Calcium-based reaction wastes (except 060903),-,-
EAV-060999-U,Phosphorous chemicals: Wastes n.o.s.,-,-
EAV-061002-G,Nitrogen chemicals: Wastes cont. hazardous subst.,3,0.1
EAV-061099-U,Nitrogen chemicals: Wastes n.o.s.,-,-
EAV-061101-U,Calcium-based reaction wastes fr. titanium dioxide,-,-
EAV-061199-U,Inorganic pigments and opacificiers: Wastes n.o.s.,-,-
EAV-061301-G,Inorganic plant protection products etc.,8,0.1
EAV-061302-G,Spent activated carbon (except 060702),15,0.6
EAV-061303-U,Carbon black,-,-
EAV-061304-G,Wastes from asbestos processing,-,-
EAV-061305-G,Soot,-,-
EAV-061399-U,Inorganic chemical processes: Wastes n.o.s.,-,-
EAV-07,Wastes from organic chemical processes,85,821.9
EAV-070101-G,"Organic chem.: Aqueous washing liquids,mother liq.",20,43.1
EAV-070103-G,Organic chem.: Organic halogenated solvents etc.,21,33.9
EAV-070104-G,Organic chem.: Other organic solvents etc.,24,57.5
EAV-070107-G,Organic chem.: Halogenated still bottoms etc.,17,59.9
EAV-070108-G,"Organic chem.: Other still bottoms,reaction resid.",25,54
EAV-070109-G,"Organic chem.: Halogenated filter cakes,spent abs.",9,0.5
EAV-070110-G,"Organic chem.: Other filter cakes,spent absorbents",14,2.5
EAV-070111-G,Organic chem.: Sludges from on-site effl. treatm.,15,10.9
EAV-070112-U,Sludges from on-site effl. treatm. (except 070111),4,0.1
EAV-070199-U,Organic chemicals: Wastes n.o.s.,7,3.6
EAV-070201-G,"Plastics: Aqueous washing liquids, mother liquors",15,7.5
EAV-070203-G,Plastics: Organic halogenated solvents etc.,16,1.2
EAV-070204-G,"Plastics: Other organic solvents,washing liq. etc.",23,8.9
EAV-070207-G,"Plastics: Halogenated still bottoms, react. resid.",13,3.3
EAV-070208-G,"Plastics: Other still bottoms, reaction residues",26,32
EAV-070209-G,"Plastics: Halogenated filter cakes, spent absorb.",4,0.1
EAV-070210-G,Plastics: Other filter cakes and spent absorbents,13,2.2
EAV-070211-G,Plastics: Sludges from on-site effluent treatment,5,0.1
EAV-070212-U,Sludges from on-site effluent treatment(ex.070211),13,6.2
EAV-070213-U,Waste plastic,48,11.8
EAV-070214-G,Plastics: Wastes from additives cont. haza. subst.,10,0.5
EAV-070215-U,Wastes from additives (except 070214),9,0.3
EAV-070216-G,Plastics: Waste containing hazardous silicones,6,0.8
EAV-070217-U,Waste containing silicones (except 070216),3,0.2
EAV-070299-U,"Plastics, synthetic rubber, fibres: Wastes n.o.s.",15,7.7
EAV-070301-G,"Organic dyes: Aqueous washing liquids, mother liq.",5,1.3
EAV-070303-G,Organic dyes: Organic halogenated solvents etc.,5,0.1
EAV-070304-G,Organic dyes: Other organic solvents etc.,12,2.6
EAV-070307-G,Organic dyes: Halogenated still bottoms etc.,9,1.5
EAV-070308-G,"Organic dyes: Other still bottoms, reaction resid.",10,3
