Years,EAV Code,Waste Description English,,Waste Types - EAV 2- and 6-Digit Codes,,Count,,,,,,,,,,,,,,,,,,
2006,EAV-060102-G,Sulfuric acid and sulfuric acid,,58,5,,1,4,,9,,,,,,,,,,,,,,
2006,EAV-060103-G,hydrochloric acid,,22,0,,3,0,,3,,,,,,,,,,,,,,
2006,EAV-060104-G,River acid,,37,1,,5,1,,5,,,,,,,,,,,,,,
2006,EAV-060105-G,Phosphoric acid and phosphoric acid,,47,2,,6,2,,5,,,,,,,,,,,,,,
2006,EAV-060106-G,Saltic acid and salpetri acid,,232,17,,2,15,,0,,,,,,,,,,,,,,
2006,EAV-060201-G,Other acids,,10,0,,8,0,,8,,,,,,,,,,,,,,
2006,EAV-060203-G,Calcium hydroxide,,83,1,,6,1,,3,,,,,,,,,,,,,,
2006,EAV-060204-G,Ammonium hydroxide,,42,7,,4,5,,8,,,,,,,,,,,,,,
2006,EAV-060205-G,Sodium and potassium hydroxide,,214,20,,4,19,,5,,,,,,,,,,,,,,
2006,EAV-060311-G,Other bases,,,,,Cyanid containing,39,0,5,0,4,,,,,,,,,,,,
2006,EAV-060313-G,Fixed salts and solutions,,,,,Containing heavy metals,133,8,2,7,0,,,,,,,,,,,,
2006,EAV-060315-G,Fixed salts and solutions,,,,,The heavy metals contain,33,5,5,5,2,,,,,,,,,,,,
2006,EAV-060403-G,Metal oxides,,23,1,,0,0,,9,,,,,,,,,,,,,,
2006,EAV-060404-G,Arsenic waste,,179,7,,4,6,,7,,,,,,,,,,,,,,
2006,EAV-060405-G,Waste containing mercury,,,,,the other heavy metals contain,129,20,7,20,1,,,,,,,,,,,,
2006,EAV-060502-G,Waste,,85,38,,5,36,,0,,,,,,,,,,,,,,
2006,EAV-060602-G,Sludge from the company's own wastewater treatment,,,,,The dangerous sulfides contain,4,0,3,0,3,,,,,,,,,,,,
2006,EAV-060701-G,Waste,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-060702-G,Asbestos -containing waste from electrolysis,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-060703-G,Activated carbon from chlorine production,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-060704-G,Mercury -containing barium sulfate lamb,,,,,contact acid,-,-,,,,,,,,,,,,,,,
2006,EAV-060802-G,Solutions and acids,,4,4,,2,0,,2,,,,,,,,,,,,,,
2006,EAV-060903-G,Dangerous chlorshipilane containing waste,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-061002-G,Calcium -based reaction waste,,6,0,,1,0,,1,,,,,,,,,,,,,,
2006,EAV-061301-G,Stickstoffh.chemik.: Waste with danger. Fabrics,,,,,Wood preservative,69,0,5,0,3,,,,,,,,,,,,
2006,EAV-061302-G,Inorganic pesticides,,69,2,,9,2,,8,,,,,,,,,,,,,,
2006,EAV-061304-G,Used activated carbon (without 060702),,18,1,,1,0,,7,,,,,,,,,,,,,,
2006,EAV-061305-G,Waste from asbestos processing,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-07,Oven and chimney soot,,2156,886,,2,801,,3,,,,,,,,,,,,,,
2006,EAV-070101-G,Waste from organic-chemical processes,,,,,Mother leaves,149,29,1,24,5,,,,,,,,,,,,
2006,EAV-070103-G,Org. Basic chemical: Aqueous washing fl.,,,,,Washing,117,24,7,17,3,,,,,,,,,,,,
2006,EAV-070104-G,Org. Grundchemik.: Halogenorg. Department,,,,,Waschflüssigkeiten,367,97,9,74,2,,,,,,,,,,,,
2006,EAV-070107-G,Org. Basic chemics: solvents,,,,,Destill.rückst.,36,34,8,32,5,,,,,,,,,,,,
2006,EAV-070108-G,Org.Grundchemik.: Halog.Retchafts-,,,,,Distillation back.,145,58,9,52,5,,,,,,,,,,,,
2006,EAV-070109-G,Org.Grundchemik.: Reaction,,,,,Raugmat.,12,0,4,0,4,,,,,,,,,,,,
2006,EAV-070110-G,Org. Grundchemik.: Halog.Filterkuchen,,,,,Raugmat.,50,5,5,5,2,,,,,,,,,,,,
2006,EAV-070111-G,Org. Grundchemik.: And. Filter cake,,30,5,,1,4,,8,,,,,,,,,,,,,,
2006,EAV-070201-G,Org.Grundchemik.:chlämme( farmseig.abwasserbeh),,,,,Mother leaves,83,23,1,22,0,,,,,,,,,,,,
2006,EAV-070203-G,Plastics: aqueous wash.,,,,,least fluid,46,2,9,2,5,,,,,,,,,,,,
2006,EAV-070204-G,Plastics: Halogenorg. Period,,,,,Waschflüssigkeiten,195,37,2,33,6,,,,,,,,,,,,
2006,EAV-070207-G,Plastics: organ. Solvent,,,,,Distill,54,7,4,3,1,,,,,,,,,,,,
2006,EAV-070208-G,Plastics: Halog. Reaction,,,,,Distillation residues,500,72,6,70,5,,,,,,,,,,,,
2006,EAV-070209-G,Plastics: reaction,,,,,Raugmat.,9,0,5,0,5,,,,,,,,,,,,
2006,EAV-070210-G,Plastics: Halog. Filter cake,,,,,Suction materials,48,5,1,4,1,,,,,,,,,,,,
2006,EAV-070211-G,Plastics: and. Filter cake,,14,4,,0,3,,8,,,,,,,,,,,,,,
2006,EAV-070214-G,Plastics: sludge (operating egg. Abwasserbeh.),,29,0,,7,0,,7,,,,,,,,,,,,,,
2006,EAV-070216-G,Plastics: Waste from V. Additional Movies M.Gehrl.st.,,4,0,,9,0,,3,,,,,,,,,,,,,,
2006,EAV-070301-G,Plastics: dangerous. Silicone containing waste,,,,,Mother leaves,36,4,2,3,9,,,,,,,,,,,,
2006,EAV-070303-G,Org.,,,,,Washing,38,1,9,1,6,,,,,,,,,,,,
2006,EAV-070304-G,Org. Due: Halogenorg. Solvent,,,,,Waschflüssigkeiten,335,53,6,49,8,,,,,,,,,,,,
2006,EAV-070307-G,Org. Dyes: solvents,,,,,Destill.rückst.,11,1,0,1,0,,,,,,,,,,,,
2006,EAV-070308-G,Org. Due: Halog. Reaction,,,,,Distillation residues,28,1,6,1,6,,,,,,,,,,,,
2006,EAV-070309-G,Org. Due: reaction,,,,,Raugmat.,7,0,2,0,2,,,,,,,,,,,,
2006,EAV-070310-G,Org. Due: Halog. Filter cake,,,,,Raugmat.,18,3,6,3,6,,,,,,,,,,,,
2006,EAV-070311-G,Org. Dyes: Other filter cake,,7,0,,4,0,,4,,,,,,,,,,,,,,
2006,EAV-070401-G,Org. Dyes: sludge (operating egg. Abwasserbeh.),,,,,Mother leaves,16,7,3,7,3,,,,,,,,,,,,
2006,EAV-070403-G,Pesticulars: aqueous wash.,,,,,Washing,16,10,4,10,4,,,,,,,,,,,,
2006,EAV-070404-G,Plant protection with: Halogenorg.Alösenkittel,,,,,Washing,14,15,3,15,3,,,,,,,,,,,,
2006,EAV-070407-G,Plant protection: organ. Solvent,,,,,Destill.rückst,8,4,6,4,6,,,,,,,,,,,,
2006,EAV-070408-G,Plant protection with: HALOG,,,,,Destill.rückst.,9,1,6,1,6,,,,,,,,,,,,
2006,EAV-070409-G,Plant protection: reaction,,,,,Aufsaugmat,-,-,,,,,,,,,,,,,,,
2006,EAV-070410-G,Plant protection: Halog.Filterkuchen,,,,,Raugmat.,6,0,3,0,3,,,,,,,,,,,,
2006,EAV-070411-G,Plant protection: filter cake,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-070413-G,Plant protection.,,8,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-070501-G,Plant protection products: fixed waste M.Gehrl.st.,,,,,Mother leaves,49,39,6,39,6,,,,,,,,,,,,
2006,EAV-070503-G,Pharmaceuticals: Aqueous washing.,,,,,Washing,54,14,1,14,0,,,,,,,,,,,,
2006,EAV-070504-G,Pharmaceuticals: Halogenorg. Deputy,,,,,Waschflüssigk.,91,56,1,56,0,,,,,,,,,,,,
2006,EAV-070507-G,Pharmaceuticals: organ. Solvent,,,,,Destill.rückst.,10,1,9,1,9,,,,,,,,,,,,
2006,EAV-070508-G,Pharmaceuticals: Halog.Retchafts-,,,,,Distillation residues,53,3,1,3,0,,,,,,,,,,,,
2006,EAV-070509-G,Pharmaceuticals: reaction,,,,,Raugmat.,9,0,1,0,1,,,,,,,,,,,,
2006,EAV-070510-G,Pharmaceuticals: Halog.Filterkuchen,,,,,Suction materials,24,1,6,1,6,,,,,,,,,,,,
2006,EAV-070511-G,Pharmaceuticals: Filterkuchen,,6,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-070513-G,Pharmaceuticals: sludge (operating egg. Abwasserbeh.),,31,1,,4,1,,4,,,,,,,,,,,,,,
2006,EAV-070601-G,Pharmaceuticals: Fixed waste with dangerous. Fabrics,,,,,Soaps: Wässrige Washing,,,Mother leaves,138,7,3,,,,,,,,,,,
2006,EAV-070603-G,Fat,,,,,Soaps: Halogenorg. Easement,,,Washing,33,1,5,,,,,,,,,,,
2006,EAV-070604-G,Fat,,,,,Soaps: organic solvent,,,Waschflüssigk.,84,8,7,,,,,,,,,,,
2006,EAV-070607-G,Fat,,,,,Soaps: Halog.Reaktions-,,,Destill.rückst.,3,1,0,,,,,,,,,,,
2006,EAV-070608-G,Fat,,,,,Soaps: Reaktions-,,,Distillation residues,146,6,7,,,,,,,,,,,
2006,EAV-070609-G,Fat,,,,,Soaps: Halog.Filterkuchen,,,Raugmat.,3,1,1,,,,,,,,,,,
2006,EAV-070610-G,Fat,,,,,Soaps: Filterkuchen,,,Suction materials,19,1,1,,,,,,,,,,,
2006,EAV-070611-G,Fat,,,,,Soaps: Schlämme (betriebseig.Abwasserbeh.),8,1,8,1,8,,,,,,,,,,,,
2006,EAV-070701-G,Fat,,,,,Mother leaves,142,54,5,49,3,,,,,,,,,,,,
2006,EAV-070703-G,Fine chemicals: aqueous wash.,,,,,Washing,114,15,6,13,9,,,,,,,,,,,,
2006,EAV-070704-G,Fine chemicals: halogenorg.,,,,,Waschflüssigk.,199,52,9,49,4,,,,,,,,,,,,
2006,EAV-070707-G,Fine chemicals: organ. Solvent,,,,,Destill.rückst.,43,5,0,4,0,,,,,,,,,,,,
2006,EAV-070708-G,Fine chemicals: Halog.Retchafts-,,,,,Distillation back.,81,35,9,33,5,,,,,,,,,,,,
2006,EAV-070709-G,Fine chemicals: reaction,,,,,Raugmat.,19,0,2,0,2,,,,,,,,,,,,
2006,EAV-070710-G,Fine chemicals: Halog.Filterkuchen,,,,,Suction materials,61,2,2,2,1,,,,,,,,,,,,
2006,EAV-070711-G,Fine chemicals: filter cake,,20,1,,6,1,,6,,,,,,,,,,,,,,
2006,EAV-08,Fine chemicals: sludge (operating egg.,,,,,Adhesives,1860,172,4,152,0,,,,,,,,,,,,
2006,EAV-080111-G,Waste from HZVA V. coatings,,809,57,,3,46,,6,,,,,,,,,,,,,,
2006,EAV-080113-G,Color and paint waste with dangerous fabrics,,598,34,,5,31,,0,,,,,,,,,,,,,,
2006,EAV-080115-G,Color and paint sludge with dangerous fabrics,,,,,Lacquer: Aqueous sludge ,192,19,7,16,8,,,,,,,,,,,,
2006,EAV-080117-G,Colors,,218,23,,7,23,,1,,,,,,,,,,,,,,
2006,EAV-080119-G,Waste from color or paint removal,,,,,Colors or paints containing,39,5,9,5,9,,,,,,,,,,,,
2006,EAV-080121-G,Aqueous suspensions,,18,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-080312-G,Color or paint remover waste,,155,7,,1,6,,2,,,,,,,,,,,,,,
2006,EAV-080314-G,Printing color waste with dangerous fabrics,,67,4,,3,4,,0,,,,,,,,,,,,,,
2006,EAV-080316-G,Printing color sludge with dangerous fabrics,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-080317-G,Waste of caustic solutions,,,,,,11,0,0,0,0,,,,,,,,,,,,
2006,EAV-080319-G,Toner waste,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-080409-G,Dispersion oil,,327,17,,6,16,,2,,,,,,,,,,,,,,
2006,EAV-080411-G,Adhesive and sealing mass waste with dangerous. St. St.,,13,0,,4,0,,4,,,,,,,,,,,,,,
2006,EAV-080413-G,Glue and sealing masses containing sludge,,,,,Sealing.: Wässrige Schlämme m.gefährl.St.,16,0,4,0,4,,,,,,,,,,,,
2006,EAV-080415-G,Glue.,,,,,Sealing.:Wässrige flüssige Abf.m.gefährl.St,17,0,5,0,5,,,,,,,,,,,,
2006,EAV-080417-G,Glue.,,,,,Sealingassen: Harzöle,-,-,,,,,,,,,,,,,,,
2006,EAV-080501-G,Glue,,35,0,,3,0,,2,,,,,,,,,,,,,,
2006,EAV-09,Isocyana waste,,277,61,,1,45,,0,,,,,,,,,,,,,,
2006,EAV-090101-G,Waste from the photographic industry,,217,22,,7,17,,3,,,,,,,,,,,,,,
2006,EAV-090102-G,Developer and activator solutions based on water,,87,12,,1,8,,9,,,,,,,,,,,,,,
2006,EAV-090103-G,Offset printing plate developer solutions,,21,0,,4,0,,0,,,,,,,,,,,,,,
2006,EAV-090104-G,Developer solutions on a solvent basis,,160,17,,8,13,,2,,,,,,,,,,,,,,
2006,EAV-090105-G,Fixing baths,,45,4,,6,4,,5,,,,,,,,,,,,,,
2006,EAV-090106-G,Bleaching solutions and bleach-fixing baths,,7,0,,6,0,,6,,,,,,,,,,,,,,
2006,EAV-090111-G,Silver waste from Beh. photographer. Waste,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-090113-G,Disposable cameras with batteries (160601-160603),,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-10,Waste from silver recovery (without 090106),,640,878,,0,653,,0,,,,,,,,,,,,,,
2006,EAV-100104-G,Waste from thermal processes,,37,3,,8,2,,5,,,,,,,,,,,,,,
2006,EAV-100109-G,Filter dust and boiler dust from oil firing,,5,0,,0,0,,0,,,,,,,,,,,,,,
2006,EAV-100113-G,sulfuric acid,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100114-G,Filter dust made of emulsified hydrocarbons,,,,,Schlacken,,,Kesselstaub,16,3,9,,,,,,,,,,,
2006,EAV-100116-G,Rust and boiler ash,,22,22,,4,9,,0,,,,,,,,,,,,,,
2006,EAV-100118-G,Filter deast from the detachment co -burning,,27,21,,0,16,,5,,,,,,,,,,,,,,
2006,EAV-100120-G,Waste from exhaust gas treatment with dangerous. St. St.,,5,1,,8,1,,8,,,,,,,,,,,,,,
2006,EAV-100122-G,Kraftwerke and others: Schlämme( Betriebseig.abasserbeh.),,3,0,,4,0,,4,,,,,,,,,,,,,,
2006,EAV-100207-G,Kraftwerke u.a.:wässrigen sludge a. Cell clean.,,,,,Stahlind.: Feste Abfälle aus Abgasbehandl.,48,284,5,249,8,,,,,,,,,,,,
2006,EAV-100211-G,Iron-,,,,,Stahlind.: Ölhalt. Abf. aus Kühlwasserbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-100213-G,Iron-,,,,,Stahlind.: Schlämme,,,Filterk. aus Abgasbeh.,15,3,7,,,,,,,,,,,
2006,EAV-100304-G,Iron-,,4,2,,1,2,,1,,,,,,,,,,,,,,
2006,EAV-100308-G,Aluminum metallurgy: slags made of first melt,,20,273,,5,153,,4,,,,,,,,,,,,,,
2006,EAV-100309-G,Aluminum metallurgy: salt slag a.zweimmel.,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100315-G,Aluminum metallurgy: black scabies a.zweitsch.,,86,48,,3,32,,8,,,,,,,,,,,,,,
2006,EAV-100317-G,Aluminum metallurgy: scum (inflammatory),,5,0,,8,0,,8,,,,,,,,,,,,,,
2006,EAV-100319-G,Aluminum metallurgy: tar. Abf. From anodenherst.,,12,4,,3,2,,5,,,,,,,,,,,,,,
2006,EAV-100321-G,Aluminum metallurgy: Filterstaub M.Gehrl.st.,,8,3,,4,3,,4,,,,,,,,,,,,,,
2006,EAV-100323-G,Aluminum metallurgy: other particles and dust,,37,18,,8,10,,9,,,,,,,,,,,,,,
2006,EAV-100325-G,Aluminum metallurgy: fixed Abf. A. Exhaust gas treatment,,,,,Filterk.a.Abgasbeh.,5,1,3,1,3,,,,,,,,,,,,
2006,EAV-100327-G,Aluminum metallurgy: sludge,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100329-G,Aluminum metallurgy: Ölh.abf. From cooling water.,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100401-G,Aluminum metallurgy: Abf.A. Beh. V.Alz slags,,,,,Zweitschmelze),7,24,0,23,2,,,,,,,,,,,,
2006,EAV-100402-G,Lead metalurgy: slag (first-,,,,,Abschaum (Erst-,,,Zweitschm.),70,4,3,,,,,,,,,,,
2006,EAV-100403-G,Lead metal: scabies,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100404-G,Lead metalurgy: calcium arsenate,,3,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-100405-G,Lead metalurgy: filter dust,,18,6,,4,1,,1,,,,,,,,,,,,,,
2006,EAV-100406-G,Lead metalurgy: other particles and dust,,6,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-100407-G,Lead metalurgy: fixed waste from exhaust gas treatment,,,,,Filterk. aus Abgasbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-100409-G,Lead metalurgy: sludge,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100503-G,Lead metalurgy: Ölh. Waste from cooling water.,,17,0,,6,0,,5,,,,,,,,,,,,,,
2006,EAV-100505-G,Zinc metallurgy: filter dust,,7,0,,3,0,,3,,,,,,,,,,,,,,
2006,EAV-100506-G,Zinc metallurgy: fixed waste from exhaust gas treatment,,,,,Filterk. aus Abgasbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-100508-G,Zinc metallurgy: sludge,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100510-G,Zinc metallurgy: Ölh. Waste from cooling water.,,,,,Abschaum (entzündlich),-,-,,,,,,,,,,,,,,,
2006,EAV-100603-G,Zinc metallurgy: scabies,,10,1,,6,1,,6,,,,,,,,,,,,,,
2006,EAV-100606-G,Copper metalurgy: filter dust,,3,2,,9,2,,7,,,,,,,,,,,,,,
2006,EAV-100607-G,Copper metallurgy: Fixed waste A. exhaust gas treatment,,,,,Filterk. a.Abgasbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-100609-G,Copper metalurgy: sludge,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100707-G,Copper metalurgy: Ölh.abf. From cooling water.,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100808-G,Silbermet.U.A.: Oil -containing waste A.Kühlwasserbeh.,,,,,Zweitschmelze),3,0,3,0,3,,,,,,,,,,,,
2006,EAV-100810-G,Non-ferrous.: Salt slag (first-,,,,,Abschaum (entzündl.),4,0,4,0,4,,,,,,,,,,,,
2006,EAV-100812-G,Non -iron metallurgy: scabies,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100815-G,Not anger.: Teerh. Waste from Anodenherst.,,23,2,,8,2,,8,,,,,,,,,,,,,,
2006,EAV-100817-G,Non -iron metallurgy: filter dust M.Gehrl.st.,,,,,Filterk.a.Abgasbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-100819-G,Non -iron metallurgy: sludge,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-100905-G,Non -iron metallurgy: Ölh.abf. From cooling water.,,,,,Stahl: Gießformen und -sande vor dem Gießen,3,1,7,1,7,,,,,,,,,,,,
2006,EAV-100907-G,iron,,,,,Stahl: Gießformen und -sande nach dem Gießen,5,1,5,1,5,,,,,,,,,,,,
2006,EAV-100909-G,iron,,,,,Stahl: Filterstaub mit gefährlichen Stoffen,22,4,5,4,5,,,,,,,,,,,,
2006,EAV-100911-G,iron,,,,,Stahl: Andere Teilchen mit gefährl. Stoffen,3,0,1,0,1,,,,,,,,,,,,
2006,EAV-100913-G,iron,,,,,Stahl: Abf. v. Bindemitteln mit gefährl. St.,-,-,,,,,,,,,,,,,,,
2006,EAV-100915-G,iron,,,,,Stahl: Abf. aus rissanzeigenden Substanzen,-,-,,,,,,,,,,,,,,,
2006,EAV-101005-G,iron,,,,,#NAME?,4,0,9,0,9,,,,,,,,,,,,
2006,EAV-101007-G,Not anger.: Watering shapes,,,,,#NAME?,6,1,7,1,7,,,,,,,,,,,,
2006,EAV-101009-G,Not anger.: Watering shapes,,9,2,,4,2,,4,,,,,,,,,,,,,,
2006,EAV-101011-G,Non -iron metals: Filter dust M. Färl. fabrics,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101013-G,Not anger.: And. Particles with dangerous. Fabrics,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101015-G,NOTEIENMET.: ABF.V. Binders with dangerous.,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101109-G,Non -iron metals: Abf. From cracking sub.,,15,1,,0,0,,9,,,,,,,,,,,,,,
2006,EAV-101111-G,Men -waste with danger. Fabrics v. d. Melt,,15,6,,6,3,,4,,,,,,,,,,,,,,
2006,EAV-101113-G,Glass waste in small particles and glass dust,,27,1,,5,1,,5,,,,,,,,,,,,,,
2006,EAV-101115-G,Glass polishing and glass grinding loop,,36,3,,3,3,,2,,,,,,,,,,,,,,
2006,EAV-101117-G,Glass production: fixed waste from exhaust gas treatment,,,,,Filterk. aus Abgasbeh.,-,-,,,,,,,,,,,,,,,
2006,EAV-101119-G,Glass production: sludge,,7,0,,5,0,,5,,,,,,,,,,,,,,
2006,EAV-101209-G,Glasherst.: Festival Abbey a. Operation. Wastewater treatment.,,8,0,,3,0,,3,,,,,,,,,,,,,,
2006,EAV-101211-G,Ceramic products: fixed waste a. Exhaust gas treatment,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101309-G,Ceramic zim.: Glazine waste with heavy metals,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101312-G,Asbestos containing waste a. Manufacturing. v. Asbestos cement,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-101401-G,"Cement, among others: fixed waste from exhaust gas treatment",,77,0,,4,0,,3,,,,,,,,,,,,,,
2006,EAV-11,Crematoriums: mercury. Waste a.d.Gas cleaning,,2509,552,,3,530,,3,,,,,,,,,,,,,,
2006,EAV-110105-G,Waste from chemical surface processing,,476,79,,5,76,,2,,,,,,,,,,,,,,
2006,EAV-110106-G,Surface rearm.: Acidic stainless solutions,,124,7,,4,6,,7,,,,,,,,,,,,,,
2006,EAV-110107-G,Surface ed.: Acids A.N.G.,,446,50,,0,47,,2,,,,,,,,,,,,,,
2006,EAV-110108-G,Surface rearm.: Alkalic pickling solutions,,261,11,,8,11,,4,,,,,,,,,,,,,,
2006,EAV-110109-G,Surface rearm.: Phosphatier sludge,,,,,Filterkuchen m.gef.St.,1269,112,3,103,8,,,,,,,,,,,,
2006,EAV-110111-G,Surface ed.: Sludge,,665,56,,4,51,,3,,,,,,,,,,,,,,
2006,EAV-110113-G,Surface ed .: Aqueous rinsing liquid. M.F.St.,,119,6,,9,6,,9,,,,,,,,,,,,,,
2006,EAV-110115-G,Surface ed.: Waste A.D.Entfettung M.F.St.,,,,,Schlämme a. Membransyst.,5,0,6,0,6,,,,,,,,,,,,
2006,EAV-110116-G,Surface rear,,16,0,,2,0,,2,,,,,,,,,,,,,,
2006,EAV-110198-G,Surface ed.: Ion exchanger resin,,234,14,,0,12,,6,,,,,,,,,,,,,,
2006,EAV-110202-G,Surface ed.: Other waste with dangerous. St. St.,,13,209,,2,209,,2,,,,,,,,,,,,,,
2006,EAV-110205-G,Sludge from zinc hydrometallurgy,,-,-,-,,,,,,,,,,,,,,,,,,
2006,EAV-110207-G,Waste from processes of copper hydrometallurgy,,-,-,-,,,,,,,,,,,,,,,,,,
